Column1;Index
Rasika Dugal;1256
Marc-André Grondin;1257
Christine McConnell;1258
Michiel Huisman;1259
Samin Nosrat;1260
Park Hae-Jin;1261
Manjot Singh;1262
Barkha Singh;1263
Srishti Shrivastava;1264
Kashyap Kapoor;1265
Ji Chang-wook;1266
Emily Axford;1267
Marina Inoue;1268
Jacob Ewaniuk;1269
Dan Spielman;1270
Marcus du Sautoy;1271
Amber An;1272
Jason Tsou;1273
Bobby Dou;1274
Ford Kiernan;1275
Aaron Yan;1276
George Hu;1277
Danson Tang;1278
Jean-Claude Ballard;1279
Kingone Wang;1280
Jasper Liu;1281
Oliver Hudson;1282
Fernando Mendonça;1283
Carolina Ramírez;1284
Steinunn Ólína Þorsteinsdóttir;1285
Marc Thompson;1286
Yosuke Sugino;1287
Ariel Levy;1288
Robert Więckiewicz;1289
Mark Edwards;1290
Hunter March;1291
Nobunaga Shimazaki;1292
Marina Hands;1293
Jeff Ross;1294
Manu NNa;1295
Lauren Graham;1296
Park Bo-young;1297
Paz Vega;1298
Naoko Matsui;1299
Dolly Parton;1300
Victor Lamoglia;1301
Nicole Ong;1302
Carl Malapa;1303
Corinna Harfouch;1304
Charlie Adler;1305
Andrew Knowlton;1306
Brec Bassinger;1307
Sahana Srinivasan;1308
Lapassalal Jiravechsoontornkul;1309
Santiago Artemis;1310
Ana María Estupiñán;1311
Aracely Arámbula;1312
Maritza Rodríguez;1313
Indira Varma;1314
Anitta;1315
Angela Chang;1316
Charli XCX;1317
Cyndi Wang;1318
Joo Won;1319
Alejandro Speitzer;1320
Papangkorn Lerkchaleampote;1321
Konstantin Khabenskiy;1322
Rajeev Varma;1323
Dar Salim;1324
Fair Xing;1325
Billy Campbell;1326
Daiki Shigeoka;1327
Daniel Palmer;1328
Scott Kelly;1329
Yvan Attal;1330
Lukas Engel;1331
Bobby Berk;1332
Ernesto Alterio;1333
Erin Mathews;1334
Brennan Mejia;1335
Jason Ralph;1336
Chicha Amatayakul;1337
Tay Ping Hui;1338
Annie Chen;1339
Ann Hsu;1340
Elham Al Fadalah;1341
Bassel Khayyat;1342
Carol Burnett;1343
Danna García;1344
Christina Applegate;1345
Tiffany Haddish;1346
Tom Waes;1347
Madeleine Mantock;1348
Liv Hewson;1349
Tatsuomi Hamada;1350
Sung Jun;1351
Captain Lou Albano;1352
Lalita Panyopas;1353
Hyun-moo Jun;1354
Sebastian Perry;1355
Xu Kaicheng;1356
Chiara Francia;1357
Riley Wang;1358
Carmen Villalobos;1359
Koki Uchiyama;1360
Danny Jacobs;1361
Emma Tate;1362
Mj Rodriguez;1363
Kathryn Newton;1364
Jeanine Mason;1365
Leon Logothetis;1366
Rajesh Sharma;1367
Takeo Chii;1368
Nelly Karim;1369
Kerem Bürsin;1370
Jake Manley;1371
Lee Seung-gi;1372
Emanuela Rei;1373
Steven Spielberg;1374
Ben Whishaw;1375
Daniela Denby-Ashe;1376
Luke Evans;1377
Dougray Scott;1378
Alexander Siddig;1379
Donald Trump;1380
Agathe Bonitzer;1381
Mohammad Mansour;1382
Emma Appleton;1383
Daniel Ezra;1384
James Acaster;1385
Mike Secher;1386
Lydia Wilson;1387
Jacob Soley;1388
Catherine O'Connor;1389
Elisa Zulueta;1390
Felicia Day;1391
Hiroaki Hirata;1392
Jam Hsiao;1393
Julie Andrews;1394
Naoto Takenaka;1395
Juana Viale;1396
Lynn Van Royen;1397
Idris Elba;1398
Vikas Kumar;1399
Joel Hodgson;1400
Shruti Seth;1401
Veerle Baetens;1402
Natsuki Hanae;1403
So Ji-sub;1404
Ameena Khalil;1405
Brian Atkinson;1406
L;1407
Michael Izquierdo;1408
William Baldwin;1409
Stephanie Bennett;1410
Bipasha Basu;1411
Pushtii Shakti;1412
Demetri Goritsas;1413
Olivia Colman;1414
Vladimir Zelenskiy;1415
Lee Hak Joo;1416
Adrian Petriw;1417
Laura Linney;1418
Paula Patton;1419
Naomi Watts;1420
Tallulah Haddon;1421
Nao Toyama;1422
Sonal Kaushal;1423
Bryn McAuley;1424
Thati Lopes;1425
Lucy Hale;1426
Josh Leyva;1427
Gabriel Iglesias;1428
Phoebe Waller-Bridge;1429
Se-yoon Yoo;1430
Aoi Yuki;1431
James Davis;1432
Huma Qureshi;1433
Brianna Hildebrand;1434
Pablo Lyle;1435
Salma Malhas;1436
Nurfathiah Diaz;1437
Jin-woo Kim;1438
Tae-hyun Nam;1439
Cindy Lien;1440
Ulka Gupta;1441
Ekta Kaul;1442
Hugo Ng;1443
Mitch Ryan;1444
Rain;1445
Perry Mattfeld;1446
Yu Menglong;1447
Kashmira Irani;1448
Nida Patcharaveerapong;1449
Robert Jack;1450
Kelsy Abbott;1451
Fiona Bruce;1452
Alan Titchmarsh;1453
Mary Portas;1454
Monty Don;1455
Katee Sackhoff;1456
Melvin Odoom;1457
Apinya Sakuljaroensuk;1458
Chanon Santinatornkul;1459
Aarna Sharma;1460
Ari Shaffir;1461
Hiroshi Kamiya;1462
Ryuichi Kijima;1463
Alicia von Rittberg;1464
Shen Yue;1465
Fay Ripley;1466
Ainsley Harriott;1467
Richard Lintern;1468
Tim Noonan;1469
Wang Hsi-hua;1470
Michela Luci;1471
Vatsal Dubey;1472
Loretta Devine;1473
Choi Da-in;1474
Bruno Guéraçague;1475
Damien Laquet;1476
Kentaro Kumagai;1477
Erdal Beşikçioğlu;1478
Christopher Lee;1479
Lizzy;1480
Romeo Tan;1481
Chen Hanwei;1482
Steve Coogan;1483
 Jennifer Cameron;1484
 Alicia Sanz;1485
 Robert Forster;1486
 Sam Spruell;1487
 Mark van Eeuwen;1488
 Louis Cancelmi;1489
 Ben Kingsley;1490
 Bryan Batt;1491
 Jennifer Lafleur;1492
 David Cross;1493
 Loretta Devine;1494
 Sabine Azéma;1495
 Isha Talwar;1496
 Anisha Ambrose;1497
 Rob Riggle;1498
 Parikshat Sahni;1499
 Kat Gellin;1500
 Laurie Goode;1501
 Sananthachat Thanapatpisal;1502
 Titikarn Tongprasearth;1503
 Jason Ritter;1504
 Nina Richmond;1505
 Yogi Babu;1506
 Martin Freeman;1507
 Rory Kinnear;1508
 Tim Blake Nelson;1509
 Rachel Brann;1510
 Chiara Aurelia;1511
 Iain Armitage;1512
 America Young;1513
 Ryosuke Yusa;1514
 Ge Wang;1515
 Julian Black Antelope;1516
 Babe Cabita;1517
 Gesya Shandy;1518
 Esin Eden;1519
 Rudi Dharmalingam;1520
 Abdellah Didane;1521
 Jodi Benson;1522
 Sonal Jha;1523
 Zhao Benshan;1524
 Melissa Bolona;1525
 Tiffany Haddish;1526
 Tiler Peck;1527
 Julie Khaner;1528
 James Remar;1529
 Deric McCabe;1530
 Elliot Gleave;1531
 Akshay Kumar;1532
 Li Ai;1533
 Mishael Morgan;1534
 Vennela Kishore;1535
 David Wain;1536
 Jan Bijvoet;1537
 Giovanni Ribisi;1538
 Harley Morenstein;1539
 Toni Tones;1540
 Richard Mofe-Damijo;1541
 Somkele Iyamah;1542
 Will Ferrell;1543
 Jayvee Mai The Hiep;1544
 Yu Hewei;1545
 Beau Knapp;1546
 Adil Hussain;1547
 James Jordan;1548
 Zachary Knighton;1549
 Dendrie Taylor;1550
 Kierston Wareing;1551
 Patrick St. Esprit;1552
 Marion Lambert;1553
 Anna Kendrick;1554
 Jacob Neayem;1555
 Sujith Sankar;1556
 Hengky Tarnando;1557
 Wulan Guritno;1558
 Chemban Vinod Jose;1559
 Rahul Gautam Sarma;1560
 Suman Banerjee;1561
 Tanusree Chakraborty;1562
 Sothea Khoun;1563
 Usman Mukhtar;1564
 Jocelyn Osorio;1565
 Paula Malcomson;1566
 Maisa Abd Elhadi;1567
 Bill Camp;1568
 Corbin Timbrook;1569
 Hunter Peterson;1570
 Wang Gongliang;1571
 Luke Eisner;1572
 Paul Giamatti;1573
 Raymond Thiry;1574
 Viola Davis;1575
 Dakota Bruton;1576
 Sam Eidson;1577
 Samantha Mathis;1578
 Jeremy Foley;1579
 Tyler Jon Olson;1580
 Chris Marquette;1581
 Susan Sarandon;1582
 Sofia Vassilieva;1583
 Marcia Gay Harden;1584
 Billy Connolly;1585
 Emmy Rossum;1586
 Tunde Adebimpe;1587
 Sean Young;1588
 Seth Rogen;1589
 Aurélie Eliam;1590
 Ebon Moss-Bachrach;1591
 Caleb Landry Jones;1592
 Robert Vataj;1593
 Mohamed Alkendi;1594
 Lainie Kazan;1595
 Lionel Messi;1596
 Matt O'Leary;1597
 Robin Thomas;1598
 Naveen Kasturia;1599
 Loknath Tiwari;1600
 William Lacey;1601
 Priyanshu Painyuli;1602
 Wiwat Kongrasri;1603
 Luz María Jerez;1604
 Malik Bine;1605
 Ray Baker;1606
 John C. Reilly;1607
 Vinod Mehra;1608
 Minako Kotobuki;1609
 Yoshiro Matsumoto;1610
 Ruben Santiago-Hudson;1611
 Kiran Vairale;1612
 Helen;1613
 Chris D'Elia;1614
 Kharaj Mukherjee;1615
 Madan Puri;1616
 Pallavi Joshi;1617
 Lex Lang;1618
 Hannes Wegener;1619
 Leo Fitzpatrick;1620
 Dennis Rudge;1621
 Adnan Shah;1622
 Ramona Milano;1623
 Shane Paul McGhie;1624
 Beth Littleford;1625
 Marsha Aruan;1626
 Chicco Jerikho;1627
 Dayci Brookshire;1628
 Jai Courtney;1629
 Mikael Persbrandt;1630
 Verdi Solaiman;1631
 Dylan Everett;1632
 Aarif Rahman;1633
 Ali Mir;1634
 Scott Chambers;1635
 John Carroll Lynch;1636
 Alessandro Juliani;1637
 Rachel Wilson;1638
 Andrea Libman;1639
 Anita Kravos;1640
 Shanna Collins;1641
 Lauren Lapkus;1642
 Archie Alemania;1643
 G. Marimuthu;1644
 Narendra Jha;1645
 Sean Russel Herman;1646
 Rup Magon;1647
 Jennifer Tilly;1648
 Katherine de la Rocha;1649
 Rachel Hilson;1650
 Tom Everett Scott;1651
 Rebecca Hazlewood;1652
 Chris Coppola;1653
 Pierre-François Martin-Laval;1654
 Chelsea Edmundson;1655
 Manuel Morón;1656
 Davie-Blue;1657
 Eric Nelsen;1658
 Joe Dempsie;1659
 Anton Shagin;1660
 Bárbara Santa-Cruz;1661
 Shrikanth Iyyangar;1662
 Andrene Ward-Hammond;1663
 Ohad Knoller;1664
 Cam Gigandet;1665
 Craig Robinson;1666
 Debrianna Mansini;1667
 Udo Samel;1668
 Demián Bichir;1669
 Geoffrey Jones;1670
 Nam Ron;1671
 Akon;1672
 Liu Yan;1673
 Mary Kay Place;1674
 Taylor Lautner;1675
 Farida Jalal;1676
 Paresh Rawal;1677
 Shernaz Patel;1678
 Javed Sheikh;1679
 Raj Babbar;1680
 Tinnu Anand;1681
 Anuradha Patel;1682
 Anthony Michael Hall;1683
 Jack Reynor;1684
 Christopher Von Uckermann;1685
 Wendy Moniz;1686
 Flor Eduarda Gurrola;1687
 Michael Palin;1688
 Terry Jones;1689
 Eric Idle;1690
 Natasha Lyonne;1691
 Rip Torn;1692
 Adebukola Oladipupo;1693
 Rathna Shekar Reddy;1694
 Bowie Lam;1695
 Abdelilah Wahbi;1696
 Abdelaziz N'Mila;1697
 Salvita Decorte;1698
 François-Xavier Demaison;1699
 Falz;1700
 Fatih Artman;1701
 James Cromwell;1702
 Michelle Dede;1703
 Sheetal Thakur;1704
 Nur Fazura;1705
 Santhosh Prathap;1706
 Robert Daniel Sloan;1707
 Scott Jurek;1708
 Esha Gupta;1709
 Anne-Marie Duff;1710
 Deepak Dobriyal;1711
 Michael Nardelli;1712
 Kati Outinen;1713
 Dia Mirza;1714
 Puru Chibber;1715
 Prisha Dabbas;1716
 Vishakha Singh;1717
 Shavendra Mahal;1718
 Rajit Kapoor;1719
 Mukul Dev;1720
 Lucía Guerrero;1721
 Kapil Punjabi;1722
 Clarence John Ryan;1723
 Harinder Bhullar;1724
 Dhumal;1725
 Nissar Khan;1726
 Tony Yang;1727
 Satish Kaushik;1728
 Mahmoud al Massad;1729
 Bella Thorne;1730
 Tom Bennett;1731
 Bill Milner;1732
 Ciara Nadine Brosnan;1733
 Anna Baryshnikov;1734
 Lucy Capri;1735
 Monalisa Chinda;1736
 Martin Bats Bradford;1737
 Bonnie Hay;1738
 Mika Boorem;1739
 Liza West;1740
 Theresa Randle;1741
 Peter Stormare;1742
 Paul Reubens;1743
 Crispin Glover;1744
 William Fichtner;1745
 Luis Guzmán;1746
 Jason Gray-Stanford;1747
 Michael Jai White;1748
 Shar Jackson;1749
 Sasha Pieterse;1750
 Roger Bart;1751
 Randy Wayne;1752
 Jesse Pepe;1753
 D.G. Maloney;1754
 Johnny Knoxville;1755
 Jenny Wade;1756
 Don Cheadle;1757
 Andy Garcia;1758
 Liam Payne;1759
 Nicholas Colasanto;1760
 Cree Summer;1761
 Jamie Kennedy;1762
 Rosario Dawson;1763
 Parker Posey;1764
 James Woods;1765
 Ritchie Coster;1766
 Alfonso Freeman;1767
 Kyle MacLachlan;1768
 Joan Collins;1769
 James Karen;1770
 Phil Proctor;1771
 William Baldwin;1772
 Stephen Tobolowsky;1773
 Robert Carlyle;1774
 Peter O'Toole;1775
 Chloe Pirrie;1776
 Dyllan Christopher;1777
 Lily Gladstone;1778
 Sapna Bassi;1779
 Renee Stein;1780
 Ishtiyak Khan;1781
 Soori;1782
 Prince Kanwaljit Singh;1783
 Will Patton;1784
 Jim Gaffigan;1785
 Ammo 'Too Sweet';1786
 Khushdeed Maan;1787
 Ratna Pathak Shah;1788
 Rupan Bal;1789
 Dilip Joglekar;1790
 Rajatabha Dutta;1791
 Suhasini Mulay;1792
 Anita Devgan;1793
 Chandan Roy Sanyal;1794
 Mahavir Bhullar;1795
 Nauheed Cyrusi;1796
 Vishal Malhotra;1797
 Vivek Oberoi;1798
 Karamjit Anmol;1799
 Dolly Ahluwalia;1800
 B.N. Sharma;1801
 Yograj Singh;1802
 Girish Karnad;1803
 Suma Bhattacharya;1804
 Makrand Deshpande;1805
 Tara Strong;1806
 Sunder Ramu;1807
 Rohan Khurana;1808
 Jacqueline Fernandez;1809
 Jarnail Singh;1810
 Lakshmi Rai;1811
 Manjot Singh;1812
 John Hurt;1813
 Nasser;1814
 Namit Das;1815
 Poonam Rajput;1816
 Jeff Anderson;1817
 Shafqat Cheema;1818
 J.K. Simmons;1819
 Alex Kelly;1820
 Nakia Burrise;1821
 Kira Tozer;1822
 Michael Dobson;1823
 Ali Liebert;1824
 Elizabeth Irving;1825
 Ellie King;1826
 Hannah Dunne;1827
 Lili Beaudoin;1828
 Michael Madsen;1829
 Wendel Clark;1830
 Jun Miho;1831
 Yuri Lowenthal;1832
 Raul Ribera;1833
 Joey Camen;1834
 Ana Torrent;1835
 Hetal Puniwala;1836
 Mudessir Ahmed Khan;1837
 Hugo Silva;1838
 Rajesh Tailang;1839
 Nicholas Pryor;1840
 Paul Regina;1841
 Nicholas Campbell;1842
 James Handy;1843
 Millie Perkins;1844
 George Dzundza;1845
 Christopher Curry;1846
 Alexandra Neldel;1847
 Liv Hewson;1848
 Kool Shen;1849
 Lauren Giraldo;1850
 Jordan Gavaris;1851
 Michael Eklund;1852
 Victoria Fairchild;1853
 Maria Bello;1854
 Emyri Crutchfield;1855
 Hu Jun;1856
 Gary Owen;1857
 Vandana Gupte;1858
 Neha Sharma;1859
 James Dugan;1860
 Mandla Gaduka;1861
 Eric Stoltz;1862
 Angad Bedi;1863
 Honor Kneafsey;1864
 Tommaso Ragno;1865
 Aparshakti Khurana;1866
 Oulaya Amamra;1867
 Montserrat Marañon;1868
 Jay Hernandez;1869
 David Ogden Stiers;1870
 Amina Kane;1871
 Alia Shawkat;1872
 Louw Venter;1873
 La La Anthony;1874
 Gary Farmer;1875
 K Prasanna;1876
 Sonny Surowiec;1877
 Ray Romano;1878
 Tripti Dimri;1879
 Meenakshi Sethi;1880
 Danny DeVito;1881
 James Austin Kerr;1882
 Paul L. Smith;1883
 Emory Cohen;1884
 Myra Lucretia Taylor;1885
 David Harbour;1886
 Don James;1887
 Dwight Schultz;1888
 Salem Kali;1889
 Yuka Iguchi;1890
 Oliver Hudson;1891
 Joss Ackland;1892
 Mimi Gianopulos;1893
 Frankie Faison;1894
 Caitlin Keats;1895
 Robert Stack;1896
 Marques Houston;1897
 Christopher Meloni;1898
 Ted Levine;1899
 Isla Fisher;1900
 Philip Bosco;1901
 Suki Waterhouse;1902
 Gabriele Ferzetti;1903
 Nate Torrence;1904
 Mark McKinney;1905
 Simon Pegg;1906
 Suzan Crowley;1907
 Dan Hedaya;1908
 Kathryn Hahn;1909
 Romany Malco;1910
 Darlene Cates;1911
 Stephen Dorff;1912
 Jill Eikenberry;1913
 George Newbern;1914
 Brady Reiter;1915
 Daran Norris;1916
 Ciara Bravo;1917
 Garry McDonald;1918
 Donavon Stinson;1919
 Dee Bradley Baker;1920
 Sarah Grey;1921
 Jillian Marie;1922
 Jenna Ortega;1923
 Thati Lopes;1924
 Genelle Williams;1925
 Robert Random;1926
 Lorraine Ashbourne;1927
 Griffin Newman;1928
 Jason Mitchell;1929
 Ron Perlman;1930
 Vikramjeet Virk;1931
 Ben Whishaw;1932
 Ariel Levy;1933
 Grégory Gadebois;1934
 Zoe Kazan;1935
 Mark Fleischmann;1936
 Kiki Sukezane;1937
 Neda Margrethe Labba;1938
 Noel O'Donovan;1939
 Seethabaala;1940
 Kumud Mishra;1941
 Satish Alekar;1942
 Ashiqa Salvan;1943
 Alok Rajwade;1944
 Angad Mhaskar;1945
 Kate Murphy;1946
 Kahina Carina;1947
 Amrita Singh;1948
 Navni Parihar;1949
 Pedro Armendáriz Jr.;1950
 Levi Ignacio;1951
 Joe Cole;1952
 Johnny Fay;1953
 Matthew Goode;1954
 Andreas Apergis;1955
 Kelen Coleman;1956
 Florian Beaujean;1957
 Cylk Cozart;1958
 Jimmy Castro;1959
 Ethan Suplee;1960
 Allen Covert;1961
 Mildred Dunnock;1962
 Judith Anderson;1963
 Christopher Rich;1964
 Shelley Winters;1965
 Callum Keith Rennie;1966
 Alec Guinness;1967
 Jeff Dunham;1968
 Kien Shih;1969
 Steven Seagal;1970
 Gary Busey;1971
 Warren Stevens;1972
 Stephen Fry;1973
 Bernard Hill;1974
 Barry Pearl;1975
 Colin Moss;1976
 Kristen Bell;1977
 Pierre Edwards;1978
 Matt Stern;1979
 Regina Hall;1980
 Peter Ustinov;1981
 Bill Bellamy;1982
 Roger Cross;1983
 Gérard Ismaël;1984
 Kathleen Turner;1985
 Moises Arias;1986
 Chi McBride;1987
 Ann Doran;1988
 Maurice Evans;1989
 Famke Janssen;1990
 Marc Akerstream;1991
 Joshua Cody;1992
 Lucas Black;1993
 Topher Grace;1994
 Adam Scott;1995
 Nicky Katt;1996
 Susan Boyle;1997
 Tuesday Weld;1998
 Peter Donat;1999
 Joseph Fiennes;2000
 Sean Harris;2001
 Taylor Negron;2002
 Vincent Scarito;2003
 Gloria Foster;2004
 Jada Pinkett Smith;2005
 Tony Goldwyn;2006
 Edgar Ramírez;2007
 Sophie Wu;2008
 Amber Heard;2009
 Aamir Bashir;2010
 Shenaz Treasury;2011
 Gazala Amin;2012
 Sardar Sohi;2013
 Ashish Vidyarthi;2014
 Jenny McCarthy;2015
 Jess Walton;2016
 Sunil Shetty;2017
 Boman Irani;2018
 Johnny Lever;2019
 Akhilendra Mishra;2020
 Robert Knepper;2021
 Jun Kunimura;2022
 Ben Weber;2023
 Jason Flemyng;2024
 Shea Whigham;2025
 Ai Satou;2026
 Li Xian;2027
 Zheng Yecheng;2028
 Anna Friel;2029
 Parvin Dabas;2030
 Priyamani;2031
 Mahesh Manjrekar;2032
 Bhama;2033
 Jaswinder Bhalla;2034
 Digvijay Deshmukh;2035
 Santhanam;2036
 Vivan Bhatena;2037
 Jakub Gierszal;2038
 Kay Kay Menon;2039
 Anshu Sawhney;2040
 Rajesh Sharma;2041
 Manu Rishi Chadha;2042
 Deepak Tijori;2043
 Amrita Rao;2044
 Premgi Amaren;2045
 Erode Mahesh;2046
 Amy Tan;2047
 Cillian Murphy;2048
 Warren Masemola;2049
 Rajeshwari Sachdev;2050
 Suruchi Aulakh;2051
 Sheeba Chaddha;2052
 Amjad Khan;2053
 Yuvraj Siddharth Singh;2054
 Pankaj Tripathi;2055
 Supriya Pathak;2056
 Shabbir Rana;2057
 Rana Ranbir;2058
 Charles Fathy;2059
 Rohit Chaudhury;2060
 Jonita;2061
 Russell Simmons;2062
 Kiri Paramore;2063
 Peter Mochrie;2064
 Anthony Kelly;2065
 Barbara Hershey;2066
 Sayed Rajab;2067
 Karl Johnson;2068
 Stefan Kurt;2069
 Joseph Callender;2070
 Ng Man-Tat;2071
 Tom Hiddleston;2072
 Barbara Crampton;2073
 David DeLuise;2074
 Christine Woods;2075
 Dejan Cukic;2076
 Mark O'Brien;2077
 Lalo Brito;2078
 Gabriela Hernandez;2079
 Vivian Bang;2080
 Karan Johar;2081
 Yin Fang;2082
 Shernaza;2083
 Divya Dutta;2084
 Philip Jackson;2085
 Jung Jin-young;2086
 Halston Sage;2087
 Richard McCabe;2088
 Sam James White;2089
 Matthew Macfadyen;2090
 Nick Swardson;2091
 Lee Sun-bin;2092
 Scoot McNairy;2093
 Michaela Watkins;2094
 Jared Abrahamson;2095
 Andrew Bachelor;2096
 Ruth Vega Fernandez;2097
 Hans Kesting;2098
 Jharrel Jerome;2099
 Tigmanshu Dhulia;2100
 Samia Trabelsi;2101
 Vanessa Bell Calloway;2102
 Thomas Haden Church;2103
 Dylan McDermott;2104
 Celine Tran;2105
 Robert Patrick;2106
 V.M. Badola;2107
 Clifton Collins Jr.;2108
 Mamoru Miyano;2109
 Marsha Stephanie Blake;2110
 Pamela Adlon;2111
 Mark Camacho;2112
 Indrajit Sinha;2113
 Neha Chauhan;2114
 Sarfaraz Khan;2115
 Chris Pratt;2116
 Neha Dhupia;2117
 Ben Mendelsohn;2118
 Joseph Millson;2119
 Neha Uberoi;2120
 Bashir Lone;2121
 Rishi Kapoor;2122
 Anupam Kher;2123
 Shakti Kapoor;2124
 Randeep Hooda;2125
 Abhishek Bachchan;2126
 Yayaying Rhatha Phongam;2127
 Shammi Kapoor;2128
 Satish Shah;2129
 Ryan Eggold;2130
 Puneet Issar;2131
 Femi Oyeniran;2132
 Snoop Dogg;2133
 Alkoya Brunson;2134
 Howard Hesseman;2135
 Álvaro Espinosa;2136
 Paula Pell;2137
 Jyoti Subhash;2138
 Ishita Vyas;2139
 Prakash Belawadi;2140
 John Hennigan;2141
 Burak Yiğit;2142
 Jessica Meraz;2143
 Fizz Fairuz;2144
 James Groom;2145
 Tilda Swinton;2146
 Bharat Ganeshpure;2147
 Stephen Garlick;2148
 Dave Johns;2149
 Murli Sharma;2150
 Vikas Kumar;2151
 Dileesh Pothan;2152
 Vienna Hehir;2153
 Miguel Ángel Solá;2154
 Ambujakshi;2155
 Diana Raval;2156
 Morgan Fairchild;2157
 Vaibhav Reddy;2158
 P.J. Byrne;2159
 Adrian Murray;2160
 Eddie Marsan;2161
 Nithiyia Rao;2162
 Sujan Mukherjee;2163
 Sadashiv Amrapurkar;2164
 Chaya Kadam;2165
 Ramya Krishnan;2166
 Manoj Raghubir Sharma;2167
 Chris Gethard;2168
 Ishita Dutta;2169
 Kiran Kumar;2170
 Adel Bencherif;2171
 Rehana Sultan;2172
 Shishir Sharma;2173
 Vidushi Mehra;2174
 Jayant Kripalani;2175
 Sonalli Sehgall;2176
 Ishita Raj;2177
 Navneet Nishan;2178
 Kirti Kulhari;2179
 Kajal Aggarwal;2180
 Swara Bhaskar;2181
 Deepti Pujari;2182
 Kristina Akheeva;2183
 Andrew Airlie;2184
 Zak Santiago;2185
 Singri Gowda;2186
 Mansoor Alfeeli;2187
 Bobby Cannavale;2188
 Blair Underwood;2189
 Lily Cole;2190
 Maggie Grace;2191
 Jerry Reed;2192
 Alice Drummond;2193
 Ernie Hudson;2194
 Daniel Padilla;2195
 Tetchie Agbayani;2196
 Nicolás Martínez;2197
 Ori Pfeffer;2198
 Travis Willingham;2199
 Sean McNamara;2200
 Art Vasil;2201
 Sang Chon;2202
 Richard Griffiths;2203
 Jhong Hilario;2204
 Jim Cummings;2205
 Grant Campbell;2206
 Carmina Villaroel;2207
 Jake Macapagal;2208
 Tim Bagley;2209
 Lee Eddy;2210
 Mamley Djangmah;2211
 Kelly Pendygraft;2212
 Jesse Plemons;2213
 Kim Ramirez;2214
 Rahul Kohli;2215
 Wang Xun;2216
 Noah Jupe;2217
 Jonathan Torrens;2218
 Lydia Lawson-Baird;2219
 Ritabhari Chakraborty;2220
 Bruno Gunn;2221
 Andrew Daly;2222
 Kinaryosih;2223
 Dido Dela Paz;2224
 Thalaivasal Vijay;2225
 Lucy Liu;2226
 Pedro Casablanc;2227
 Kelsey Grammer;2228
 Supavitch Nepremwattana;2229
 Aya Cash;2230
 Bilal Wahib;2231
 Tirth Sharma;2232
 Paul Hipp;2233
 Nora Navas;2234
 Assunta de Rossi;2235
 Alma Moreno;2236
 Denise Laurel;2237
 Amruta Subhash;2238
 Bhavika Bhasin;2239
 Colin Farrell;2240
 Ian Anthony Dale;2241
 Meghna Malik;2242
 Tommy Ramone;2243
 Randy Smith;2244
 Paolo Bernardini;2245
 Skylar Astin;2246
 Jay Mohr;2247
 Woo Shik Choi;2248
 David Richmond-Peck;2249
 Stephanie Beatriz;2250
 Carrie Preston;2251
 David Sullivan;2252
 Sarina Farhadi;2253
 Frank Langella;2254
 Dawn French;2255
 Jim Belushi;2256
 Holliday Grainger;2257
 Narcisse Mame;2258
 Funke Akindele;2259
 Tyler Patrick Jones;2260
 Katelijne Damen;2261
 Dong Zhi Hua;2262
 Thomas Thieme;2263
 Sunil Sukthankar;2264
 Daisuke Ono;2265
 Mónika Balsai;2266
 Siddarth Jadhav;2267
 Tejaswini Pandit;2268
 Wedad Abdel Aziz Abdou;2269
 Dilip Joshi;2270
 Thomas J. Kannampuzha;2271
 Kate Vernon;2272
 Joey Marquez;2273
 Nonie Buencamino;2274
 Cristine Reyes;2275
 Sandhya Mridul;2276
 Garrett Hedlund;2277
 Noureen DeWulf;2278
 Rio Mangini;2279
 Charlotte Bradley;2280
 Nihal Yalçın;2281
 DeRon Horton;2282
 Elif Nur Kerkük;2283
 Bülent Emrah Parlak;2284
 Özge Borak;2285
 Barış Yıldız;2286
 Tanju Tuncel;2287
 Janset;2288
 Tuncer Salman;2289
 Burcu Gönder;2290
 Sinan Çalışkanoğlu;2291
 Berat Yenilmez;2292
 Eda Ece;2293
 Ersin Korkut;2294
 Sinem Kobal;2295
 Levent Sülün;2296
 Zeynep Özder;2297
 Cezmi Baskın;2298
 Yael Grobglas;2299
 Alix Poisson;2300
 Danny Vinson;2301
 Lung Hsiung;2302
 Ashton Moio;2303
 Kari Wahlgren;2304
 Bryan Parry;2305
 Tom Hardy;2306
 Claudine Bertin;2307
 Nancy Robertson;2308
 Cooper Daniel Johnson;2309
 David Strathairn;2310
 Michael Ian Black;2311
 Michael Cera;2312
 Garret Dillahunt;2313
 Anne-Solenne Hatte;2314
 Ali Sheikh;2315
 Natassia Malthe;2316
 Nico Vink;2317
 Mukesh Rishi;2318
 Manjari Fadnis;2319
 Kader Khan;2320
 Natalie Eva Marie;2321
 Madhavi Juvekar;2322
 Rajneesh Duggal;2323
 Lara Dutta;2324
 Alok Nath;2325
 Mita Vashisht;2326
 Om Puri;2327
 Bikramjeet Kanwarpal;2328
 Aarjav Trivedi;2329
 Sidhartha Maadhyamika;2330
 Miguel Noguera;2331
 Shweta Kumar;2332
 Lekh Tandon;2333
 Pat Roach;2334
 Siddharth Kher;2335
 Philip Ettinger;2336
 Gautami;2337
 Jamaar Simon;2338
 Pavan Malhotra;2339
 Surveen Chawla;2340
 Chris Romano;2341
 Danny Masterson;2342
 Ron Livingston;2343
 Aaron Farb;2344
 Sean Bean;2345
 Annie Q.;2346
